"lon","lat","ward"
-79.4382081,43.6859117,9
-79.5564111,43.6089558,3
-79.3395133,43.6773248,14
-79.3051082,43.7248331,16
-79.2361384,43.75999,24
-79.2640334,43.7323211,20
-79.2352954,43.7577895,24
-79.2238354,43.7567486,24
-79.2348169,43.775839,24
-79.210114,43.771252,24
-79.4988273,43.6844195,5
-79.4154226,43.6841972,12
-79.263632,43.732504,20
-79.301804,43.688862,19
-79.5926413,43.7164807,1
-79.5162178,43.7001504,5
-79.3831843,43.653226,13
-79.3770296,43.7217587,15
-79.3176991,43.7765303,22
-79.3268256,43.8132199,22
-79.4618986,43.7496913,6
-79.4618986,43.7496913,6
-79.4031185,43.6436358,10
-79.5520475,43.7268063,1
-79.3831843,43.653226,13
-79.388878,43.676842,11
-79.4649183,43.7252234,8
-79.3051082,43.7248331,16
-79.2696109,43.7981316,23
-79.3344685,43.709962,19
-79.537436,43.7206817,7
-79.4109975,43.7614392,18
-79.2646901,43.7318993,20
-79.2417719,43.7743978,24
-79.3446186,43.680086,14
-79.4112152,43.6660011,11
-79.3831843,43.653226,13
-79.1993584,43.7575594,24
-79.4680896,43.7685387,6
-79.4112152,43.6660011,11
-79.2907442,43.6860025,19
-79.415024,43.781433,18
-79.3362269,43.772902,17
-79.4255323,43.7009998,12
-79.6181261,43.7335353,1
-79.4154226,43.6841972,12
-79.3989653,43.7053057,12
-79.380352,43.6388865,10
-79.309937,43.692177,19
-79.2947615,43.745391,21
-79.1895537,43.7674181,24
-79.326332,43.795094,22
-79.389068,43.7857368,17
-79.3989653,43.7053057,12
-79.5453343,43.7648805,7
-79.292208,43.814564,22
-79.4826496,43.7474687,6
-79.221382,43.81953,23
-79.3051082,43.7248331,16
-79.2317521,43.7764258,24
-79.2363259,43.7218801,20
-79.4112327,43.6663481,11
-79.3831843,43.653226,13
-79.2540512,43.7248839,20
-79.210114,43.771252,24
-79.2361384,43.75999,24
-79.2361384,43.75999,24
-79.3831843,43.653226,13
-79.3831843,43.653226,13
-79.3989653,43.7053057,12
-79.5013207,43.7098152,5
-79.436478,43.699608,12
-79.5641594,43.6768666,2
-79.3377767,43.6809959,14
-79.3688194,43.6736049,13
-79.280045,43.711021,20
-79.4668176,43.6538467,4
-79.280045,43.711021,20
-79.2598386,43.7526003,21
-79.280045,43.711021,20
-79.280045,43.711021,20
-79.3928262,43.6473079,10
-79.535407,43.6377895,3
-79.237175,43.721912,20
-79.2857572,43.7233034,20
-79.4983862,43.6162124,3
-79.210114,43.771252,24
-79.3445453,43.6781159,14
-79.363922,43.650875,13
-79.5672458,43.6446164,2
-79.3652332,43.6448554,13
-79.415024,43.781433,18
-79.3783769,43.6475064,10
-79.4910434,43.7651403,6
-79.2177399,43.7981965,23
-79.263632,43.732504,20
-79.568685,43.6494206,2
-79.3839491,43.6428819,10
-79.4904899,43.606983,3
-79.3221352,43.6798316,19
-79.3831843,43.653226,13
-79.2532101,43.7006285,20
-79.5423094,43.7520167,7
-79.415024,43.781433,18
-79.426178,43.662437,9
-79.3051082,43.7248331,16
-79.3688194,43.6736049,13
-79.3853588,43.6581447,13
-79.283634,43.6841709,19
-79.3628863,43.6514481,13
-79.2480675,43.7366348,20
-79.325989,43.794343,22
-79.3912575,43.6434252,10
-79.2598386,43.7526003,21
-79.490852,43.764793,6
-79.4154226,43.6841972,12
-79.4018908,43.7349934,15
-79.3831843,43.653226,13
-79.5137526,43.7197751,5
-79.621223,43.724472,1
-79.3008193,43.7612546,21
-79.2972829,43.8259409,22
-79.331214,43.8074531,22
-79.6032839,43.7578426,1
-79.524597,43.645092,3
-79.4258011,43.6348863,10
-79.4408167,43.6926349,12
-79.4258011,43.6348863,10
-79.524597,43.645092,3
-79.480854,43.623562,4
-79.2947615,43.745391,21
-79.621223,43.724472,1
-79.4759451,43.6517132,4
-79.459839,43.655373,4
-79.430928,43.6338376,4
-79.3966474,43.6978369,12
-79.2915858,43.727033,20
-79.3746697,43.6419596,10
-79.3983225,43.7067577,12
-79.3861106,43.6686526,11
-79.4508972,43.6957297,8
-79.4502466,43.695781,8
-79.4502466,43.695781,8
-79.3831843,43.653226,13
-79.3831843,43.653226,13
-79.3778922,43.6491589,13
-79.3400746,43.6610568,14
-79.5236904,43.7179089,5
-79.3989653,43.7053057,12
-79.4502466,43.695781,8
-79.3400746,43.6610568,14
-79.4031185,43.6436358,10
-79.280045,43.711021,20
-79.4200378,43.7979764,18
-79.390349,43.659884,11
-79.3435817,43.7074165,15
-79.3989653,43.7053057,12
-79.2850942,43.6807152,19
-79.4826496,43.7474687,6
-79.524597,43.645092,3
-79.4743097,43.6635242,4
-79.280045,43.711021,20
-79.3261278,43.7442054,16
-79.4156174,43.6331314,10
-79.4771408,43.6896538,5
-79.2578685,43.7756054,21
-79.397653,43.707126,12
-79.2578685,43.7756054,21
-79.3445453,43.6781159,14
-79.5362481,43.6370245,3
-79.210114,43.771252,24
-79.3314229,43.6777502,14
-79.3008193,43.7612546,21
-79.4067176,43.7449399,15
-79.4256242,43.6619827,9
-79.436478,43.699608,12
-79.3769334,43.6468244,10
-79.3589704,43.8089753,17
-79.3392016,43.6956452,19
-79.3126378,43.6864082,19
-79.483832,43.6499455,4
-79.463058,43.673946,9
-79.4188508,43.644171,10
-79.221382,43.81953,23
-79.4666061,43.7114315,8
-79.3121024,43.7487756,16
-79.415024,43.781433,18
-79.4037175,43.7308942,15
-79.3831686,43.6543372,13
-79.2578685,43.7756054,21
-79.2640334,43.7323211,20
-79.263632,43.732504,20
-79.3121024,43.7487756,16
-79.2515481,43.7722523,21
-79.2888921,43.8031283,22
-79.5382304,43.7337398,7
-79.2576689,43.7893152,23
-79.2615668,43.7961382,23
-79.3394899,43.7230061,16
-79.2454575,43.7555431,21
-79.4428857,43.7737992,18
-79.6183023,43.7381321,1
-79.4774258,43.7062088,5
-79.2994879,43.7571121,21
-79.2820232,43.7660006,21
-79.4893531,43.6768919,5
-79.2598386,43.7526003,21
-79.4893531,43.6768919,5
-79.4826496,43.7474687,6
-79.250374,43.7690855,21
-79.2640334,43.7323211,20
-79.6067704,43.7289164,1
-79.280045,43.711021,20
-79.3688194,43.6736049,13
-79.2578685,43.7756054,21
-79.4546234,43.7140257,8
-79.3831843,43.653226,13
-79.280045,43.711021,20
-79.5020531,43.6839975,5
-79.1874902,43.7838214,25
-79.1548,43.794685,25
-79.571442,43.671654,2
-79.2888921,43.8031283,22
-79.4407862,43.6925935,12
-79.483832,43.6499455,4
-79.436478,43.699608,12
-79.4988273,43.6844195,5
-79.263632,43.732504,20
-79.3993031,43.7833382,18
-79.426178,43.662437,9
-79.2384668,43.7388302,20
-79.3670251,43.6619478,13
-79.2683971,43.6929252,20
-79.2671324,43.6901718,20
-79.263632,43.732504,20
-79.2578685,43.7756054,21
-79.3831843,43.653226,13
-79.210114,43.771252,24
-79.263632,43.732504,20
-79.415024,43.781433,18
-79.3989653,43.7053057,12
-79.3746697,43.6419596,10
-79.5379718,43.6385208,3
-79.3883329,43.6743937,11
-79.263632,43.732504,20
-79.284744,43.681534,19
-79.451027,43.675983,9
-79.4365861,43.6818683,9
-79.3619955,43.645308,13
-79.3619955,43.645308,13
-79.3831843,43.653226,13
-79.3058949,43.7070006,19
-79.3837889,43.6651623,11
-79.268707,43.787785,23
-79.392146,43.647681,10
-79.2652446,43.7957124,23
-79.3126378,43.6864082,19
-79.3126378,43.6864082,19
-79.3806,43.645195,10
-79.2640334,43.7323211,20
-79.3446186,43.680086,14
-79.3445453,43.6781159,14
-79.4759451,43.6517132,4
-79.4154226,43.6841972,12
-79.4067176,43.7449399,15
-79.3453617,43.7757106,17
-79.4453733,43.7908443,18
-79.1954439,43.7795047,24
-79.5512197,43.7403206,7
-79.4535158,43.6383633,4
-79.263632,43.732504,20
-79.3636906,43.7109022,15
-79.32312,43.684135,19
-79.288964,43.6942914,19
-79.338928,43.721375,16
-79.3581849,43.6769104,14
-79.5083125,43.7019846,5
-79.4206808,43.6645888,9
-79.6338393,43.7458986,1
-79.3662235,43.7797353,17
-79.5362481,43.6370245,3
-79.280045,43.711021,20
-79.4618986,43.7496913,6
-79.459839,43.655373,4
-79.5362481,43.6370245,3
-79.524597,43.645092,3
-79.3989653,43.7053057,12
-79.3989653,43.7053057,12
-79.459839,43.655373,4
-79.2235778,43.7939409,23
-79.4293786,43.6611594,9
-79.3176991,43.7765303,22
-79.2578685,43.7756054,21
-79.3686253,43.649975,13
-79.3145485,43.8162137,22
-79.5103292,43.7771693,7
-79.5103292,43.7771693,7
-79.3558768,43.7346,15
-79.4112152,43.6660011,11
-79.263632,43.732504,20
-79.4025459,43.6757996,11
-79.4590163,43.7177652,8
-79.3444135,43.7072274,15
-79.4575691,43.7269639,8
-79.4346301,43.6742855,9
-79.2328985,43.81884,23
-79.2959772,43.7088142,19
-79.4246583,43.6595262,9
-79.604797,43.728596,1
-79.4509411,43.7346861,8
-79.4881344,43.6582752,4
-79.2578685,43.7756054,21
-79.621223,43.724472,1
-79.412378,43.6681198,11
-79.204952,43.782606,24
-79.263632,43.732504,20
-79.4910434,43.7651403,6
-79.3583223,43.6768707,14
-79.422806,43.778263,18
-79.3862088,43.7092235,15
-79.3831843,43.653226,13
-79.3446186,43.680086,14
-79.3831843,43.653226,13
-79.4353285,43.6598576,9
-79.4461125,43.6855597,9
-79.4067176,43.7449399,15
-79.4509411,43.7346861,8
-79.380459,43.6562811,13
-79.3453617,43.7757106,17
-79.3453617,43.7757106,17
-79.435846,43.7448352,6
-79.4067176,43.7449399,15
-79.3831843,43.653226,13
-79.3581849,43.6769104,14
-79.6024912,43.7358643,1
-79.4020708,43.7253579,15
-79.3831843,43.653226,13
-79.5092943,43.7041852,5
-79.315331,43.7579297,16
-79.3453617,43.7757106,17
-79.2578685,43.7756054,21
-79.288964,43.6942914,19
-79.280045,43.711021,20
-79.280045,43.711021,20
-79.2578685,43.7756054,21
-79.3825152,43.7948077,17
-79.263632,43.732504,20
-79.263632,43.732504,20
-79.4628728,43.6730053,9
-79.3831843,43.653226,13
-79.4342852,43.6571311,9
-79.4024915,43.7253875,15
-79.3989653,43.7053057,12
-79.4146194,43.6408669,10
-79.301804,43.688862,19
-79.3688194,43.6736049,13
-79.221382,43.81953,23
-79.6098378,43.7341561,1
-79.2644829,43.7953178,23
-79.301804,43.688862,19
-79.3806,43.645195,10
-79.4618986,43.7496913,6
-79.2885747,43.6942659,19
-79.3989653,43.7053057,12
-79.4509411,43.7346861,8
-79.4020708,43.7253579,15
-79.1548,43.794685,25
-79.4154226,43.6841972,12
-79.2238354,43.7567486,24
-79.3831843,43.653226,13
-79.3989653,43.7053057,12
-79.315331,43.7579297,16
-79.3797559,43.6559119,13
-79.301804,43.688862,19
-79.2862183,43.7786365,22
-79.5608987,43.6334053,3
-79.535407,43.6377895,3
-79.4680896,43.7685387,6
-79.4618986,43.7496913,6
-79.1548,43.794685,25
-79.3837889,43.6651623,11
-79.5055031,43.7092888,5
-79.3831843,43.653226,13
-79.288964,43.6942914,19
-79.4342381,43.7300068,8
-79.3126378,43.6864082,19
-79.183262,43.7878713,25
-79.2640334,43.7323211,20
-79.2300205,43.8230404,23
-79.193457,43.785381,25
-79.483832,43.6499455,4
-79.263632,43.732504,20
-79.4705138,43.729807,6
-79.4509411,43.7346861,8
-79.4645433,43.6654098,9
-79.4361468,43.6993703,12
-79.2300205,43.8230404,23
-79.436478,43.699608,12
-79.5362481,43.6370245,3
-79.2578685,43.7756054,21
-79.5362481,43.6370245,3
-79.5103292,43.7771693,7
-79.621223,43.724472,1
-79.436478,43.699608,12
-79.5103292,43.7771693,7
-79.6024912,43.7358643,1
-79.4703922,43.6912213,5
-79.5103292,43.7771693,7
-79.1548,43.794685,25
-79.2578685,43.7756054,21
-79.2462284,43.7371449,20
-79.3313753,43.7183653,16
-79.2052458,43.8188893,25
-79.5899155,43.7595433,1
-79.5113096,43.647294,3
-79.3051082,43.7248331,16
-79.3051082,43.7248331,16
-79.632357,43.7477155,1
-79.3940946,43.7492525,15
-79.3051082,43.7248331,16
-79.210114,43.771252,24
-79.398087,43.6527581,11
-79.2542391,43.7798799,23
-79.4025099,43.706029,12
-79.4382081,43.6859117,9
-79.301804,43.688862,19
-79.3446186,43.680086,14
-79.3989653,43.7053057,12
-79.4356578,43.7107303,8
-79.3126378,43.6864082,19
-79.3898897,43.638722,10
-79.4353285,43.6598576,9
-79.263632,43.732504,20
-79.3446186,43.680086,14
-79.3583223,43.6768707,14
-79.3581849,43.6769104,14
-79.3446186,43.680086,14
-79.3837889,43.6651623,11
-79.4188508,43.644171,10
-79.2578685,43.7756054,21
-79.4131843,43.6453349,10
-79.2664084,43.808058,23
-79.3831843,43.653226,13
-79.2983264,43.7086486,19
-79.415024,43.781433,18
-79.524597,43.645092,3
-79.415024,43.781433,18
-79.30465,43.7432383,16
-79.4409747,43.6729807,9
-79.2303143,43.7956097,23
-79.263632,43.732504,20
-79.3394899,43.7230061,16
-79.4112152,43.6660011,11
-79.2652219,43.8273671,23
-79.4353285,43.6598576,9
-79.2578685,43.7756054,21
-79.288964,43.6942914,19
-79.5162178,43.7001504,5
-79.1886511,43.7747465,24
-79.4152409,43.7412905,8
-79.3128996,43.7583744,16
-79.2578685,43.7756054,21
-79.4382081,43.6859117,9
-79.3697238,43.6484794,13
-79.4737649,43.6819447,5
-79.3147111,43.7442557,16
-79.4580191,43.6830925,9
-79.3762198,43.6707698,13
-79.4580191,43.6830925,9
-79.4864632,43.7448547,6
-79.3831843,43.653226,13
-79.3954627,43.7073396,12
-79.5622757,43.6193746,3
-79.452107,43.7254321,8
-79.4020708,43.7253579,15
-79.2640334,43.7323211,20
-79.4618986,43.7496913,6
-79.3989653,43.7053057,12
-79.4020708,43.7253579,15
-79.2640334,43.7323211,20
-79.4517365,43.6566185,4
-79.2348169,43.775839,24
-79.280045,43.711021,20
-79.280045,43.711021,20
-79.3504835,43.7935596,17
-79.3833039,43.6903631,11
-79.415024,43.781433,18
-79.415024,43.781433,18
-79.3190696,43.7001516,19
-79.6118008,43.731689,1
-79.5103292,43.7771693,7
-79.3294849,43.6977401,19
-79.3016857,43.6890219,19
-79.3190696,43.7001516,19
-79.524597,43.645092,3
-79.2386791,43.7938954,23
-79.263632,43.732504,20
-79.4342852,43.6571311,9
-79.4342852,43.6571311,9
-79.3589704,43.8089753,17
-79.4942102,43.688656,5
-79.280045,43.711021,20
-79.3581849,43.6769104,14
-79.3051082,43.7248331,16
-79.288528,43.783428,22
-79.210114,43.771252,24
-79.4618986,43.7496913,6
-79.4004492,43.7166087,15
-79.3801714,43.6560811,13
-79.2578685,43.7756054,21
-79.4464482,43.6667251,9
-79.483832,43.6499455,4
-79.483832,43.6499455,4
-79.3126378,43.6864082,19
-79.3446186,43.680086,14
-79.2579509,43.7743843,21
-79.5622757,43.6193746,3
-79.3044979,43.7189274,16
-79.4112327,43.6663481,11
-79.5154448,43.752308,7
-79.589958,43.760769,1
-79.589958,43.760769,1
-79.263632,43.732504,20
-79.5078927,43.7592913,7
-79.284744,43.681534,19
-79.5103292,43.7771693,7
-79.2518181,43.7749311,24
-79.2578685,43.7756054,21
-79.3716416,43.6967312,11
-79.3716416,43.6967312,11
-79.4443881,43.7162337,8
-79.426178,43.662437,9
-79.3901537,43.7084188,15
-79.3901537,43.7084188,15
-79.4200378,43.7979764,18
-79.459839,43.655373,4
-79.2640334,43.7323211,20
-79.370728,43.6720333,13
-79.3435817,43.7074165,15
-79.3901537,43.7084188,15
-79.3901537,43.7084188,15
-79.3688194,43.6736049,13
-79.5283407,43.6161124,3
-79.3126378,43.6864082,19
-79.301804,43.688862,19
-79.2644829,43.7953178,23
-79.4067176,43.7449399,15
-79.5109378,43.7778027,7
-79.3831843,43.653226,13
-79.263632,43.732504,20
-79.424179,43.743614,8
-79.452107,43.7254321,8
-79.5214224,43.7732347,7
-79.3989653,43.7053057,12
-79.4366417,43.6405916,4
-79.280045,43.711021,20
-79.3901537,43.7084188,15
-79.4680896,43.7685387,6
-79.2348169,43.775839,24
-79.4531517,43.6569088,4
-79.3566991,43.809891,17
-79.4038347,43.6673526,11
-79.3831843,43.653226,13
-79.3016857,43.6890219,19
-79.436478,43.699608,12
-79.3989653,43.7053057,12
-79.4509411,43.7346861,8
-79.4200378,43.7979764,18
-79.5381935,43.7173114,1
-79.3831843,43.653226,13
-79.436478,43.699608,12
-79.4645433,43.6654098,9
-79.3831843,43.653226,13
-79.280045,43.711021,20
-79.5103292,43.7771693,7
-79.3831843,43.653226,13
-79.2578685,43.7756054,21
-79.4826496,43.7474687,6
-79.3989653,43.7053057,12
-79.436478,43.699608,12
-79.4690573,43.6369251,4
-79.5103292,43.7771693,7
-79.3680473,43.6644661,13
-79.4149971,43.6414282,10
-79.28714,43.686871,19
-79.3688194,43.6736049,13
-79.3789827,43.720976,15
-79.5890309,43.7531553,1
-79.4894765,43.7448614,6
-79.3966474,43.6978369,12
-79.250755,43.823315,23
-79.341171,43.73801,16
-79.3940946,43.7492525,15
-79.3898897,43.638722,10
-79.3837889,43.6651623,11
-79.3747538,43.7228247,15
-79.536983,43.7173062,7
-79.263632,43.732504,20
-79.2348169,43.775839,24
-79.570763,43.6335688,2
-79.5381935,43.7173114,1
-79.4665346,43.6700235,9
-79.263632,43.732504,20
-79.5362481,43.6370245,3
-79.3831843,43.653226,13
-79.3051082,43.7248331,16
-79.4694244,43.7008535,5
-79.5051832,43.7214845,5
-79.3831843,43.653226,13
-79.4849624,43.6490249,4
-79.2640334,43.7323211,20
-79.5223377,43.6219441,3
-79.415024,43.781433,18
-79.4081004,43.6774241,11
-79.2862183,43.7786365,22
-79.3863644,43.6624607,11
-79.337438,43.6549923,14
-79.589958,43.760769,1
-79.2238354,43.7567486,24
-79.440017,43.6509771,9
-79.440017,43.6509771,9
-79.3363947,43.804074,22
-79.3688194,43.6736049,13
-79.4024915,43.7253875,15
-79.3831843,43.653226,13
-79.3109542,43.7854733,22
-79.4339296,43.7373209,8
-79.2315287,43.8154844,23
-79.2386791,43.7938954,23
-79.3936674,43.6864728,12
-79.3989653,43.7053057,12
-79.3825152,43.7948077,17
-79.280045,43.711021,20
-79.3280002,43.6941335,19
-79.4618986,43.7496913,6
-79.2578685,43.7756054,21
-79.400913,43.706363,12
-79.405603,43.7243847,8
-79.479532,43.670135,4
-79.5036901,43.7028588,5
-79.4020708,43.7253579,15
-79.558507,43.6760126,2
-79.5667772,43.7117664,1
-79.3362269,43.772902,17
-79.3940946,43.7492525,15
-79.2318022,43.7763948,24
-79.589958,43.760769,1
-79.3328925,43.7959286,22
-79.405683,43.6570731,11
-79.3831843,43.653226,13
-79.4122765,43.7617203,18
-79.2657334,43.7815943,23
-79.5034905,43.6493002,4
-79.280045,43.711021,20
-79.4826496,43.7474687,6
-79.3966474,43.6978369,12
-79.288964,43.6942914,19
-79.263632,43.732504,20
-79.5379718,43.6385208,3
-79.263632,43.732504,20
-79.2613682,43.7700102,21
-79.5092943,43.7041852,5
-79.3964294,43.7454657,15
-79.4025459,43.6757996,11
-79.415024,43.781433,18
-79.338339,43.774963,17
-79.621223,43.724472,1
-79.330353,43.682552,14
-79.5092943,43.7041852,5
-79.280045,43.711021,20
-79.263632,43.732504,20
-79.280045,43.711021,20
-79.5362481,43.6370245,3
-79.1774399,43.822926,25
-79.4893613,43.6137022,3
-79.3446186,43.680086,14
-79.3446186,43.680086,14
-79.415024,43.781433,18
-79.4826496,43.7474687,6
-79.589958,43.760769,1
-79.4267845,43.678237,9
-79.252028,43.745487,21
-79.3940946,43.7492525,15
-79.3688194,43.6736049,13
-79.415024,43.781433,18
-79.6031251,43.7342379,1
-79.5362481,43.6370245,3
-79.4413098,43.7922309,18
-79.5023109,43.697606,5
-79.4427339,43.6583452,9
-79.3768515,43.6723558,11
-79.5549553,43.768517,7
-79.5362481,43.6370245,3
-79.3831843,43.653226,13
-79.5169136,43.754486,7
-79.436478,43.699608,12
-79.2640334,43.7323211,20
-79.442762,43.6972604,12
-79.396322,43.706605,12
-79.4588761,43.7320341,6
-79.4801751,43.6832429,5
-79.362869,43.651669,13
-79.1998326,43.8019148,25
-79.4801086,43.7179049,5
-79.3831843,43.653226,13
-79.3901537,43.7084188,15
-79.3901537,43.7084188,15
-79.280045,43.711021,20
-79.301804,43.688862,19
-79.3394899,43.7230061,16
-79.221382,43.81953,23
-79.607878,43.756699,1
-79.2884025,43.6912277,19
-79.3688194,43.6736049,13
-79.483832,43.6499455,4
-79.621223,43.724472,1
-79.5599406,43.6463548,2
-79.4509411,43.7346861,8
-79.4067176,43.7449399,15
-79.2348169,43.775839,24
-79.288964,43.6942914,19
-79.3989653,43.7053057,12
-79.459839,43.655373,4
-79.288964,43.6942914,19
-79.280045,43.711021,20
-79.2063903,43.8133367,25
-79.2514241,43.823284,23
-79.4705138,43.729807,6
-79.2578685,43.7756054,21
-79.263632,43.732504,20
-79.3088403,43.662238,14
-79.3837889,43.6651623,11
-79.4546234,43.7140257,8
-79.5339894,43.7347296,7
-79.483832,43.6499455,4
-79.4957318,43.6761693,5
-79.183262,43.7878713,25
-79.5103292,43.7771693,7
-79.415024,43.781433,18
-79.3837889,43.6651623,11
-79.263632,43.732504,20
-79.263632,43.732504,20
-79.589958,43.760769,1
-79.5103292,43.7771693,7
-79.5362481,43.6370245,3
-79.2578685,43.7756054,21
-79.3655624,43.6451302,13
-79.3837889,43.6651623,11
-79.3989653,43.7053057,12
-79.301804,43.688862,19
-79.5362481,43.6370245,3
-79.2578685,43.7756054,21
-79.4200378,43.7979764,18
-79.210114,43.771252,24
-79.3051082,43.7248331,16
-79.3688194,43.6736049,13
-79.3432251,43.6687677,14
-79.288964,43.6942914,19
-79.4768799,43.681388,5
-79.3837889,43.6651623,11
-79.3837889,43.6651623,11
-79.524597,43.645092,3
-79.301804,43.688862,19
-79.5432714,43.6598561,2
-79.3809007,43.6552985,13
-79.4849624,43.6490249,4
-79.2578685,43.7756054,21
-79.2578685,43.7756054,21
-79.3837889,43.6651623,11
-79.2361384,43.75999,24
-79.2414782,43.7209168,20
-79.2414782,43.7209168,20
-79.3837889,43.6651623,11
-79.5103292,43.7771693,7
-79.2348169,43.775839,24
-79.2578685,43.7756054,21
-79.2640334,43.7323211,20
-79.3655624,43.6451302,13
-79.2327848,43.7725756,24
-79.4745846,43.6414886,4
-79.4382081,43.6859117,9
-79.3453617,43.7757106,17
-79.4443881,43.7162337,8
-79.4443881,43.7162337,8
-79.5103292,43.7771693,7
-79.340923,43.7448473,16
-79.3280776,43.6708992,14
-79.3453617,43.7757106,17
-79.4413098,43.7922309,18
-79.4258011,43.6348863,10
-79.3453617,43.7757106,17
-79.5362481,43.6370245,3
-79.2578685,43.7756054,21
-79.3802197,43.653326,13
-79.288964,43.6942914,19
-79.3363947,43.804074,22
-79.3121024,43.7487756,16
-79.4353285,43.6598576,9
-79.4353285,43.6598576,9
-79.3121024,43.7487756,16
-79.380459,43.6562811,13
-79.459839,43.655373,4
-79.490852,43.764793,6
-79.3831843,43.653226,13
-79.459839,43.655373,4
-79.2954611,43.7016807,19
-79.4361468,43.6993703,12
-79.3102072,43.7060765,19
-79.3637636,43.6502354,13
-79.3806,43.645195,10
-79.344869,43.6789252,14
-79.2598386,43.7526003,21
-79.301804,43.688862,19
-79.3759078,43.7690915,17
-79.5667772,43.7117664,1
-79.5162178,43.7001504,5
-79.1774399,43.822926,25
-79.519842,43.6992788,5
-79.519842,43.6992788,5
-79.519842,43.6992788,5
-79.519842,43.6992788,5
-79.4127884,43.764824,18
-79.5176095,43.7572093,7
-79.263632,43.732504,20
-79.4502466,43.695781,8
-79.5268738,43.7743649,7
-79.415024,43.781433,18
-79.4361468,43.6993703,12
-79.4942102,43.688656,5
-79.2578685,43.7756054,21
-79.415024,43.781433,18
-79.263632,43.732504,20
-79.210114,43.771252,24
-79.301804,43.688862,19
-79.2703045,43.7505259,21
-79.3573594,43.6513499,13
-79.2403999,43.7183382,20
-79.2515481,43.7722523,21
-79.5033386,43.6280933,3
-79.426178,43.662437,9
-79.4066592,43.7805839,18
-79.5381935,43.7173114,1
-79.280045,43.711021,20
-79.4864632,43.7448547,6
-79.4894612,43.757383,6
-79.263632,43.732504,20
-79.3831843,43.653226,13
-79.4779529,43.7086618,5
-79.415024,43.781433,18
-79.4361468,43.6993703,12
-79.415024,43.781433,18
-79.4353285,43.6598576,9
-79.5666796,43.6468109,2
-79.430928,43.6338376,4
-79.5169136,43.754486,7
-79.483832,43.6499455,4
-79.263632,43.732504,20
-79.284744,43.681534,19
-79.5003535,43.621012,3
-79.631934,43.7461685,1
-79.3837889,43.6651623,11
-79.2862183,43.7786365,22
-79.4339296,43.7373209,8
-79.326557,43.6905839,19
-79.3016857,43.6890219,19
-79.3609858,43.6542056,13
-79.5435973,43.5921169,3
-79.2845945,43.6809443,19
-79.3609858,43.6542056,13
-79.2640334,43.7323211,20
-79.2133696,43.742079,24
-79.2862183,43.7786365,22
-79.3831843,43.653226,13
-79.3636906,43.7109022,15
-79.5435973,43.5921169,3
-79.2019474,43.822067,25
-79.6248197,43.6777176,1
-79.4618986,43.7496913,6
-79.2452177,43.7925177,23
-79.3435967,43.7074843,15
-79.4680896,43.7685387,6
-79.366067,43.6493159,13
-79.3837889,43.6651623,11
-79.4509411,43.7346861,8
-79.3989653,43.7053057,12
-79.3831843,43.653226,13
-79.3989653,43.7053057,12
-79.3831843,43.653226,13
-79.483832,43.6499455,4
-79.3837889,43.6651623,11
-79.388878,43.676842,11
-79.288964,43.6942914,19
-79.32312,43.684135,19
-79.4509411,43.7346861,8
-79.221382,43.81953,23
-79.5712349,43.6717978,2
-79.5339894,43.7347296,7
-79.4509411,43.7346861,8
-79.5092943,43.7041852,5
-79.5362481,43.6370245,3
-79.3088403,43.662238,14
-79.5362481,43.6370245,3
-79.415024,43.781433,18
-79.5622757,43.6193746,3
-79.4453733,43.7908443,18
-79.415024,43.781433,18
-79.424179,43.743614,8
-79.4361468,43.6993703,12
-79.436478,43.699608,12
-79.2348169,43.775839,24
-79.2578685,43.7756054,21
-79.444595,43.780933,18
-79.3779325,43.7161188,15
-79.2862183,43.7786365,22
-79.4428857,43.7737992,18
-79.3810143,43.6457457,10
-79.208992,43.771343,24
-79.5113096,43.647294,3
-79.5805348,43.6296204,2
-79.3051082,43.7248331,16
-79.4618986,43.7496913,6
-79.2773493,43.8056769,23
-79.5355515,43.7264187,7
-79.415024,43.781433,18
-79.455774,43.6777662,9
-79.4509411,43.7346861,8
-79.3989653,43.7053057,12
-79.3254753,43.7615575,16
-79.3831843,43.653226,13
-79.3635388,43.6501239,13
-79.2664084,43.808058,23
-79.5103292,43.7771693,7
-79.2947615,43.745391,21
-79.2879689,43.7468561,21
-79.4212488,43.6401776,10
-79.3145485,43.8162137,22
-79.3017648,43.8231883,22
-79.6244799,43.7518012,1
-79.370105,43.6561671,13
-79.4738496,43.6904356,5
-79.2429904,43.8130578,23
-79.4443881,43.7162337,8
-79.426178,43.662437,9
-79.210114,43.771252,24
-79.3446186,43.680086,14
-79.4618986,43.7496913,6
-79.4618986,43.7496913,6
-79.3989653,43.7053057,12
-79.5362481,43.6370245,3
-79.3989653,43.7053057,12
-79.3759844,43.6685861,13
-79.4382081,43.6859117,9
-79.2473739,43.7351546,20
-79.4260765,43.6630169,9
-79.4509411,43.7346861,8
-79.3989653,43.7053057,12
-79.5083125,43.7019846,5
-79.2578685,43.7756054,21
-79.4618986,43.7496913,6
-79.3581849,43.6769104,14
-79.4067176,43.7449399,15
-79.558228,43.610023,3
-79.2438309,43.7946843,23
-79.4509411,43.7346861,8
-79.3446186,43.680086,14
-79.3126378,43.6864082,19
-79.4509411,43.7346861,8
-79.524597,43.645092,3
-79.263632,43.732504,20
-79.621223,43.724472,1
